direction,signal_bar,signal_timestamp_utc,entry_bar,entry_timestamp_utc,entry_price,stop_price,tp_price,exit_bar,exit_timestamp_utc,exit_price,exit_reason,bars_held,units,notional_entry,notional_exit,cost_entry,cost_exit,cost_total,gross_pnl,net_pnl,r_multiple,equity_before,equity_after,return_frac,atr_at_entry,stop_distance_atr
long,2411,2025-11-25 23:00:00+00:00,2412,2025-11-26 03:00:00+00:00,52.30500030517578,47.06606742098815,68.02179895773868,2502,2025-12-18 11:00:00+00:00,65.57499694824219,time_stop,90,95.11335132280566,4974.903869965641,6237.057722730068,4.974903869965641,6.237057722730069,11.21196159269571,1262.1538527644268,1250.9418911717312,2.5329579394151938,98922.9361037342,100173.87799490594,0.012552285872481072,0.983931816072398,5.324487732391968
long,2511,2025-12-21 23:00:00+00:00,2512,2025-12-22 03:00:00+00:00,69.01499938964844,63.36073764435372,85.97778462553259,2589,2026-01-12 15:00:00+00:00,85.97778462553259,take_profit,77,89.23307695227646,6158.420751397812,7672.062271676402,6.158420751397812,7.672062271676402,13.830483023074214,1513.64152027859,1499.8110372555157,3.0,100173.87799490594,101673.68903216145,0.014862941626159984,1.1042586935369028,5.120414064556115
long,2602,2026-01-14 19:00:00+00:00,2603,2026-01-14 23:00:00+00:00,93.4000015258789,81.22408132934076,129.92776211549335,2668,2026-02-02 15:00:00+00:00,78.71499633789062,stop,65,42.054006625146826,3927.8442829580354,3310.2809774920606,3.9278442829580356,3.3102809774920607,7.238125260450096,-617.5633054659747,-624.8014307264249,-1.2060694346669192,101673.68903216145,101048.88760143502,-0.0061010256087569575,2.1309220275928342,5.713921034592007
short,2716,2026-02-12 15:00:00+00:00,2717,2026-02-12 19:00:00+00:00,76.03500366210938,89.2056345613681,36.5231109643332,2761,2026-02-24 23:00:00+00:00,89.2056345613681,stop,44,37.68401228040391,2865.304011743486,3361.626228291819,2.8653040117434863,3.3616262282918195,6.226930240035306,-496.322216548333,-502.5491467883683,-1.0,101048.88760143502,100546.33845464666,-0.005062730722426052,3.0856318147860713,4.2683740931585685
long,2761,2026-02-24 23:00:00+00:00,2762,2026-02-25 03:00:00+00:00,89.44499969482422,82.50140167636476,110.27579375020258,2787,2026-03-03 07:00:00+00:00,82.50140167636476,stop,25,73.29373332181382,6555.757954602164,6046.835733143323,6.555757954602164,6.046835733143323,12.602593687745486,-508.9222214588421,-521.5248151465876,-1.0,100546.33845464666,100024.81363950006,-0.005123816500403734,2.103601680568835,3.300814066939629
short,2841,2026-03-16 06:00:00+00:00,2842,2026-03-16 10:00:00+00:00,77.8949966430664,90.01044893305328,41.548639773105776,2932,2026-04-07 10:00:00+00:00,71.31999969482422,time_stop,90,40.758649284807355,3174.89484921599,2906.906854553908,3.1748948492159896,2.9069068545539083,6.081801703769898,267.987994662082,261.9061929583121,0.5426951293990288,100024.81363950006,100286.71983245837,0.002651895198834239,2.3154492382290655,5.232441329291757
long,2980,2026-04-17 10:00:00+00:00,2981,2026-04-17 14:00:00+00:00,82.55000305175781,76.86915979349186,99.59253282655567,2993,2026-04-21 14:00:00+00:00,76.86915979349186,stop,12,89.12666207545726,7357.406226321984,6851.091628938875,7.357406226321984,6.8510916289388755,14.208497855260859,-506.3145973831091,-520.52309523837,-1.0,100286.71983245837,99766.19673722,-0.005140312939116289,1.4358405116839263,3.956458403310802
short,3020,2026-04-28 02:00:00+00:00,3021,2026-04-28 06:00:00+00:00,73.37000274658203,77.95209280909161,59.623732559053295,3058,2026-05-06 10:00:00+00:00,77.95209280909161,stop,37,108.05527499998759,7928.015823531766,8423.134825310948,7.928015823531766,8.423134825310948,16.35115064884271,-495.11900177918284,-511.4701524280256,-1.0,99766.19673722,99254.72658479198,-0.005165123440931229,1.2870918935642646,3.5600333475962453
long,3076,2026-05-11 10:00:00+00:00,3077,2026-05-11 14:00:00+00:00,86.36000061035156,75.45264574021056,119.08206522077458,3103,2026-05-17 22:00:00+00:00,75.45264574021056,stop,26,46.18094743445396,3988.186648626058,3484.4746667191403,3.988186648626058,3.4844746667191404,7.472661315345198,-503.71198190691723,-511.1846432222625,-1.0,99254.72658479198,98743.54194156971,-0.005074175933705764,1.8503556635980443,5.89473423121882
short,3144,2026-05-27 22:00:00+00:00,3145,2026-05-28 02:00:00+00:00,73.38500213623047,79.2318244892352,55.84453507721629,3235,2026-06-18 02:00:00+00:00,68.875,time_stop,90,84.24433329394925,6182.270578741777,5802.3284556207545,6.182270578741777,5.802328455620755,11.984599034362532,379.94212312102275,367.9575240866602,0.771359528977778,98743.54194156971,99111.49946565636,0.003735141817546093,1.3318229633562828,4.390089759580615
short,3238,2026-06-18 14:00:00+00:00,3239,2026-06-18 18:00:00+00:00,66.22000122070312,73.10484090161232,45.56548217797554,3329,2026-07-13 02:00:00+00:00,58.380001068115234,time_stop,90,71.81015993856614,4755.268878790736,4192.2772139150175,4.755268878790736,4.192277213915018,8.947546092705753,562.9916648757194,554.0441187830137,1.1387338726749494,99111.49946565636,99665.54358443938,0.005603180689662912,1.4548393757334113,4.732371006550755
short,3349,2026-07-16 10:00:00+00:00,3350,2026-07-16 14:00:00+00:00,55.98500061035156,61.01933460208254,40.88199863515864,3374,2026-07-22 14:00:00+00:00,61.01933460208254,stop,24,98.75619298362177,5528.865524464061,6026.037183695453,5.528865524464061,6.026037183695453,11.554902708159513,-497.1716592313911,-508.7265619395506,-1.0,99665.54358443938,99156.81702249983,-0.00511620636950649,0.9793336865551934,5.140570635775071
long,3444,2026-08-07 06:00:00+00:00,3445,2026-08-07 10:00:00+00:00,64.73999786376953,60.15751550405171,78.48744494292299,3535,2026-08-28 10:00:00+00:00,71.51499938964844,time_stop,90,109.36344525757559,7080.18921234992,7821.126720845369,7.080189212349921,7.82112672084537,14.90131593319529,740.9375084954488,726.0361925622536,1.4784566516686153,99156.81702249983,99882.85321506209,0.007243613840157026,0.9624834278330575,4.761102609355943
long,3577,2026-09-09 14:00:00+00:00,3578,2026-09-09 18:00:00+00:00,68.56500244140625,65.08088992226779,79.01733999882164,3582,2026-09-10 10:00:00+00:00,65.08088992226779,stop,4,144.882301269202,9933.855340239392,9429.069100585773,9.933855340239392,9.429069100585773,19.362924440825164,-504.7862396536172,-524.1491640944424,-1.0,99882.85321506209,99358.70405096764,-0.005191793306946244,1.0491073311501777,3.3210258051658963
